"InvEventFK","newtaxa","InvCount.sum"
"CBay13_0257","Spirosperma ferox",65
"CBay13_0257","Stictochironomus",3
"CBay13_0257","Stylaria lacustris",1
"CBay13_0257","Tanytarsus",68
"CBay13_0257","Valvata tricarinata",5
"CBay13_0264","Ablabesmyia peleensis",1
"CBay13_0264","Amnicola limosa",4
"CBay13_0264","Arcteonais lomondi",5
"CBay13_0264","Aulodrilus limnobius",539
"CBay13_0264","Aulodrilus pigueti",1
"CBay13_0264","Caecidotea racovitzai",43
"CBay13_0264","Caenis tardata",1
"CBay13_0264","Cryptochironomus",3
"CBay13_0264","Cryptotendipes",1
"CBay13_0264","Demicryptochironomus",1
"CBay13_0264","Enchytraeidae",2
"CBay13_0264","Gammarus fasciatus",66
"CBay13_0264","Harnischia",3
"CBay13_0264","Hexagenia limbata",3
"CBay13_0264","Hygrobates",1
"CBay13_0264","Lebertia",2
"CBay13_0264","Limnesia",1
"CBay13_0264","Manayunkia speciosa",150
"CBay13_0264","Molanna flavicornis",1
"CBay13_0264","Musculium transversum",2
"CBay13_0264","Mystacides sepulchralis",1
"CBay13_0264","Nematoda",69
"CBay13_0264","Paracladopelma",3
"CBay13_0264","Phylocentropus placidus",13
"CBay13_0264","Piona",1
"CBay13_0264","Pisidium henslowanum",124
"CBay13_0264","Platyhelminthes",44
"CBay13_0264","Polypedilum halterale group",2
"CBay13_0264","Polypedilum scalaenum group",30
"CBay13_0264","Probezzia",3
"CBay13_0264","Procladius",95
"CBay13_0264","Ripistes parasita",3
"CBay13_0264","Spirosperma ferox",83
"CBay13_0264","Stictochironomus",1
"CBay13_0264","Stylaria lacustris",9
"CBay13_0264","Tanytarsus",71
"CBay13_0264","Tribelos jucundum",2
"CBay13_0264","Tubificinae With setal hair chaeta",5
"CBay13_0264","Unionicola",1
"CBay13_0264","Vejdovskyella intermedia",1
"CBay13_0265","Ablabesmyia annulata",1
"CBay13_0265","Aulodrilus americanus",11
"CBay13_0265","Caenis hilaris",1
"CBay13_0265","Campeloma decisum",16
"CBay13_0265","Cincinnatia cincinnatiensis",12
"CBay13_0265","Cladotanytarsus mancus group",41
"CBay13_0265","Demicryptochironomus",2
"CBay13_0265","Erpobdellidae",2
"CBay13_0265","Gammarus fasciatus",2
"CBay13_0265","Hexagenia limbata",2
"CBay13_0265","Lasmigona",1
"CBay13_0265","Lebertia",4
"CBay13_0265","Manayunkia speciosa",167
"CBay13_0265","Nematoda",57
"CBay13_0265","Oecetis cinerascens",1
"CBay13_0265","Oecetis inconspicua complex sp. A",15
"CBay13_0265","Phylocentropus placidus",3
"CBay13_0265","Physa",11
"CBay13_0265","Pisidium amnicum",46
"CBay13_0265","Platyhelminthes",2
"CBay13_0265","Polypedilum scalaenum group",1
"CBay13_0265","Procladius",2
"CBay13_0265","Sparbarus maculatus",6
"CBay13_0265","Sparganophilidae",7
"CBay13_0265","Sphaerium striatinum",7
"CBay13_0265","Spirosperma ferox",185
"CBay13_0265","Stictochironomus",58
"CBay13_0265","Stylaria lacustris",16
"CBay13_0265","Tanytarsus",4
"CBay13_0265","Thienemanniella lobapodema",1
"CBay13_0268","Ablabesmyia annulata",1
"CBay13_0268","Amnicola limosa",3
"CBay13_0268","Caecidotea racovitzai",94
"CBay13_0268","Enchytraeidae",1
"CBay13_0268","Gammarus fasciatus",6
"CBay13_0268","Limnodrilus hoffmeisteri",10
"CBay13_0268","Manayunkia speciosa",3
"CBay13_0268","Nematoda",3
"CBay13_0268","Pisidium fallax",8
"CBay13_0268","Procladius",1
"CBay13_0268","Sparganophilidae",6
"CBay13_0268","Spirosperma ferox",5
"CBay13_0268","Stictochironomus",1
"CBay13_0268","Tanytarsus",1
"CBay13_0268","Tubificinae With setal hair chaeta",1
"CBay13_0269","Amnicola limosa",41
"CBay13_0269","Caenis hilaris",5
"CBay13_0269","Cladotanytarsus mancus group",4
"CBay13_0269","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_0269","Crassiclitellata",3
"CBay13_0269","Cricotopus annulator complex",6
"CBay13_0269","Cryptochironomus",1
"CBay13_0269","Gammarus fasciatus",31
"CBay13_0269","Glyptotendipes",4
"CBay13_0269","Gyraulus parvus",10
"CBay13_0269","Helicopsyche borealis",17
"CBay13_0269","Lasmigona",1
"CBay13_0269","Manayunkia speciosa",163
"CBay13_0269","Nematoda",13
"CBay13_0269","Oecetis inconspicua complex sp. A",3
"CBay13_0269","Parachironomus tenuicaudatus complex",1
"CBay13_0269","Phryganeidae",1
"CBay13_0269","Physa",8
"CBay13_0269","Piona",1
"CBay13_0269","Pisidium fallax",38
"CBay13_0269","Platyhelminthes",1
"CBay13_0269","Polycentropus",1
"CBay13_0269","Prostoma",1
"CBay13_0269","Psectrocladius vernalis",9
"CBay13_0269","Sparbarus maculatus",2
"CBay13_0269","Sparganophilidae",8
"CBay13_0269","Sphaerium striatinum",2
"CBay13_0269","Spirosperma ferox",13
"CBay13_0269","Stictochironomus",6
"CBay13_0269","Stylaria lacustris",11
"CBay13_0269","Tanytarsus",3
"CBay13_0269","Tubificinae With setal hair chaeta",3
"CBay13_0273","Amnicola limosa",1
"CBay13_0273","Cladotanytarsus mancus group",3
"CBay13_0273","Cladotanytarsus Species Group B",1
"CBay13_0273","Cladotanytarsus vanderwulpi group Sp. 3",16
"CBay13_0273","Cricotopus annulator complex",1
"CBay13_0273","Gammarus fasciatus",270
"CBay13_0273","Lebertia",1
"CBay13_0273","Limnodrilus hoffmeisteri",24
"CBay13_0273","Manayunkia speciosa",24
"CBay13_0273","Menetus dilatatus",2
"CBay13_0273","Musculium transversum",2
"CBay13_0273","Nematoda",1
"CBay13_0273","Parachironomus tenuicaudatus complex",4
"CBay13_0273","Paracladopelma",2
"CBay13_0273","Pisidium fallax",44
"CBay13_0273","Platyhelminthes",9
"CBay13_0273","Stictochironomus",2
"CBay13_0273","Tanytarsus",3
"CBay13_0273","Unionicola",1
"CBay13_0277","Amnicola limosa",3
"CBay13_0277","Arcteonais lomondi",2
"CBay13_0277","Caenis hilaris",1
"CBay13_0277","Campeloma decisum",21
"CBay13_0277","Cladotanytarsus mancus group",7
"CBay13_0277","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_0277","Cryptochironomus",2
"CBay13_0277","Gammarus fasciatus",14
"CBay13_0277","Hemerodromia",1
"CBay13_0277","Hexagenia limbata",1
"CBay13_0277","Hydra",2
"CBay13_0277","Lebertia",2
"CBay13_0277","Limnodrilus hoffmeisteri",14
"CBay13_0277","Lymnaea",1
"CBay13_0277","Manayunkia speciosa",2
"CBay13_0277","Musculium transversum",1
"CBay13_0277","Nematoda",3
"CBay13_0277","Oecetis nocturna",8
"CBay13_0277","Physa",1
"CBay13_0277","Piguetiella michiganensis",1
"CBay13_0277","Pisidium dubium",1
"CBay13_0277","Pisidium fallax",94
"CBay13_0277","Platyhelminthes",3
"CBay13_0277","Polypedilum scalaenum group",3
"CBay13_0277","Pseudochironomus",7
"CBay13_0277","Sparganophilidae",1
"CBay13_0277","Sphaerium striatinum",29
"CBay13_0277","Spirosperma ferox",2
"CBay13_0277","Stictochironomus",3
"CBay13_0277","Stylaria lacustris",1
"CBay13_0277","Tanytarsus",1
"CBay13_0277","Valvata tricarinata",1
"CBay13_0280","Amnicola limosa",1
"CBay13_0280","Arcteonais lomondi",7
"CBay13_0280","Cincinnatia cincinnatiensis",26
"CBay13_0280","Cladotanytarsus mancus group",25
"CBay13_0280","Cryptochironomus",3
"CBay13_0280","Gammarus fasciatus",2
"CBay13_0280","Helobdella stagnalis",1
"CBay13_0280","Limnesia",1
"CBay13_0280","Limnodrilus hoffmeisteri",27
"CBay13_0280","Nematoda",1
"CBay13_0280","Oecetis nocturna",2
"CBay13_0280","Paracladopelma",1
"CBay13_0280","Piona",2
"CBay13_0280","Pisidium casertanum",1
"CBay13_0280","Pisidium dubium",2
"CBay13_0280","Pisidium fallax",35
"CBay13_0280","Pisidium nitidum f. pauperculum",1
"CBay13_0280","Pisidium variabile",2
"CBay13_0280","Polypedilum halterale group",3
"CBay13_0280","Potthastia longimana",1
"CBay13_0280","Probezzia",2
"CBay13_0280","Sphaerium striatinum",3
"CBay13_0280","Spirosperma ferox",1
"CBay13_0280","Stylodrilus heringianus",1
"CBay13_0280","Tanytarsus",1
"CBay13_0280","Tubificinae With setal hair chaeta",1
"CBay13_0280","Valvata tricarinata",1
"CBay13_0285","Amnicola limosa",2
"CBay13_0285","Aulodrilus americanus",9
"CBay13_0285","Caenis hilaris",11
"CBay13_0285","Campeloma decisum",5
"CBay13_0285","Cladotanytarsus mancus group",20
"CBay13_0285","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_0285","Cryptochironomus",3
"CBay13_0285","Ephemera simulans",7
"CBay13_0285","Hexagenia limbata",22
"CBay13_0285","Lasmigona",1
"CBay13_0285","Limnodrilus hoffmeisteri",1
"CBay13_0285","Manayunkia speciosa",35
"CBay13_0285","Monodiamesa depectinata",2
"CBay13_0285","Nematoda",17
"CBay13_0285","Oecetis inconspicua complex sp. A",2
"CBay13_0285","Orthocladius",1
"CBay13_0285","Phylocentropus placidus",1
"CBay13_0285","Physa",2
"CBay13_0285","Pisidium amnicum",2
"CBay13_0285","Pisidium fallax",1
"CBay13_0285","Pisidium nitidum",1
"CBay13_0285","Pisidium punctatum",88
"CBay13_0285","Polycentropus",1
"CBay13_0285","Probythinella lacustris",4
"CBay13_0285","Procladius",2
"CBay13_0285","Pseudochironomus",1
"CBay13_0285","Sparbarus maculatus",18
"CBay13_0285","Sphaerium striatinum",5
"CBay13_0285","Spirosperma ferox",24
"CBay13_0285","Stictochironomus",23
"CBay13_0285","Tanytarsus",28
"CBay13_0285","Tubificinae With setal hair chaeta",1
"CBay13_0285","Valvata tricarinata",17
"CBay13_0288","Amnicola limosa",6
"CBay13_0288","Arcteonais lomondi",116
"CBay13_0288","Bezzia/Palpomyia",1
"CBay13_0288","Caenis hilaris",6
"CBay13_0288","Chironomus",71
"CBay13_0288","Cladotanytarsus mancus group",94
"CBay13_0288","Cryptochironomus",5
"CBay13_0288","Gammarus fasciatus",15
"CBay13_0288","Gyraulus parvus",1
"CBay13_0288","Helobdella elongata",5
"CBay13_0288","Heterotrissocladius marcidus group",1
"CBay13_0288","Lebertia",1
"CBay13_0288","Limnodrilus hoffmeisteri",8
"CBay13_0288","Lipinella",6
"CBay13_0288","Monodiamesa depectinata",1
"CBay13_0288","Nais elinguis",1
"CBay13_0288","Nematoda",13
"CBay13_0288","Oecetis nocturna",3
"CBay13_0288","Paracladius",4
"CBay13_0288","Paracladopelma",2
"CBay13_0288","Piona",1
"CBay13_0288","Pisidium amnicum",102
"CBay13_0288","Pisidium henslowanum",3
"CBay13_0288","Pisidium lilljeborgi f. cristatum",1
"CBay13_0288","Pisidium nitidum f. pauperculum",5
"CBay13_0288","Procladius",1
"CBay13_0288","Spirosperma ferox",1
"CBay13_0288","Tanytarsus",3
"CBay13_0288","Uncinais uncinata",3
"CBay13_0288","Valvata tricarinata",4
"CBay13_0293","Ablabesmyia annulata",1
"CBay13_0293","Amnicola limosa",41
"CBay13_0293","Caenis hilaris",4
"CBay13_0293","Cincinnatia cincinnatiensis",1
"CBay13_0293","Cladotanytarsus vanderwulpi group Sp. 3",7
"CBay13_0293","Cryptochironomus",6
"CBay13_0293","Enchytraeidae",1
"CBay13_0293","Erpobdellidae",1
"CBay13_0293","Gammarus fasciatus",7
"CBay13_0293","Helicopsyche borealis",1
"CBay13_0293","Limnodrilus hoffmeisteri",46
"CBay13_0293","Lymnaea",2
"CBay13_0293","Manayunkia speciosa",2
"CBay13_0293","Mystacides sepulchralis",7
"CBay13_0293","Nematoda",3
"CBay13_0293","Oecetis nocturna",5
"CBay13_0293","Palmacorixa gillettei",4
"CBay13_0293","Physa",5
"CBay13_0293","Piona",4
"CBay13_0293","Pisidium fallax",31
"CBay13_0293","Polypedilum scalaenum group",3
"CBay13_0293","Procladius",1
"CBay13_0293","Pseudochironomus",9
"CBay13_0293","Ripistes parasita",4
"CBay13_0293","Sparbarus lacustris",3
"CBay13_0293","Sparganophilidae",7
"CBay13_0293","Sphaerium striatinum",12
"CBay13_0293","Stictochironomus",9
"CBay13_0293","Stylaria lacustris",2
"CBay13_0293","Tanytarsus",1
"CBay13_0293","Tubificinae With setal hair chaeta",3
"CBay13_0293","Valvata tricarinata",5
"CBay13_0296","Amnicola limosa",7
"CBay13_0296","Aulodrilus americanus",5
"CBay13_0296","Caenis hilaris",1
"CBay13_0296","Cladotanytarsus mancus group",10
"CBay13_0296","Demicryptochironomus",1
"CBay13_0296","Enchytraeidae",2
"CBay13_0296","Ephemera simulans",1
"CBay13_0296","Gammarus fasciatus",8
"CBay13_0296","Heterotrissocladius marcidus group",1
"CBay13_0296","Hyalella",4
"CBay13_0296","Limnesia",3
"CBay13_0296","Lymnaea",3
"CBay13_0296","Molanna flavicornis",2
"CBay13_0296","Pisidium variabile",28
"CBay13_0296","Pisidium ventricosum",1
"CBay13_0296","Polypedilum halterale group",1
"CBay13_0296","Procladius",1
"CBay13_0296","Sphaerium striatinum",1
"CBay13_0296","Spirosperma ferox",4
"CBay13_0296","Tanytarsus",1
"CBay13_0308","Ablabesmyia annulata",6
"CBay13_0308","Amnicola limosa",18
"CBay13_0308","Aulodrilus americanus",28
"CBay13_0308","Caecidotea racovitzai",8
"CBay13_0308","Cryptochironomus",29
"CBay13_0308","Demicryptochironomus",1
"CBay13_0308","Enchytraeidae",1
"CBay13_0308","Gammarus fasciatus",10
"CBay13_0308","Gyraulus parvus",46
"CBay13_0308","Harnischia",2
"CBay13_0308","Heterotrissocladius marcidus group",2
"CBay13_0308","Hexagenia limbata",1
"CBay13_0308","Hygrobates",1
"CBay13_0308","Limnesia",5
"CBay13_0308","Lirceus",1
"CBay13_0308","Manayunkia speciosa",62
"CBay13_0308","Microtendipes pedellus group",1
"CBay13_0308","Musculium transversum",65
"CBay13_0308","Nanocladius balticus group",1
"CBay13_0308","Nematoda",31
"CBay13_0308","Pagastiella",1
"CBay13_0308","Phylocentropus placidus",15
"CBay13_0308","Physa",9
"CBay13_0308","Pisidium fallax",1
"CBay13_0308","Platyhelminthes",10
"CBay13_0308","Probezzia",4
"CBay13_0308","Procladius",77
"CBay13_0308","Ripistes parasita",1
"CBay13_0308","Sphaerium striatinum",8
"CBay13_0308","Spirosperma ferox",178
"CBay13_0308","Stylaria lacustris",23
"CBay13_0308","Tanytarsus",27
"CBay13_0308","Unionicola",1
"CBay13_0308","Valvata tricarinata",5
"CBay13_0309","Ablabesmyia annulata",3
"CBay13_0309","Amnicola limosa",7
"CBay13_0309","Arcteonais lomondi",1
"CBay13_0309","Aulodrilus americanus",9
"CBay13_0309","Caenis hilaris",52
"CBay13_0309","Campeloma decisum",5
"CBay13_0309","Cladotanytarsus mancus group",5
"CBay13_0309","Cryptochironomus",39
"CBay13_0309","Demicryptochironomus",7
"CBay13_0309","Enchytraeidae",1
"CBay13_0309","Ephemera simulans",2
"CBay13_0309","Gammarus fasciatus",36
"CBay13_0309","Gyraulus parvus",283
"CBay13_0309","Lebertia",1
"CBay13_0309","Manayunkia speciosa",13
"CBay13_0309","Mystacides sepulchralis",1
"CBay13_0309","Nematoda",31
"CBay13_0309","Oecetis cinerascens",1
"CBay13_0309","Oecetis inconspicua complex sp. A",9
"CBay13_0309","Palmacorixa gillettei",1
"CBay13_0309","Physa",1
"CBay13_0309","Piona",1
"CBay13_0309","Pisidium casertanum",1
"CBay13_0309","Pisidium dubium",8
"CBay13_0309","Pisidium fallax",1
"CBay13_0309","Pisidium henslowanum",182
"CBay13_0309","Pisidium lilljeborgi f. cristatum",1
"CBay13_0309","Pisidium nitidum",1
"CBay13_0309","Polypedilum scalaenum group",1
"CBay13_0309","Prostoma",3
"CBay13_0309","Sparbarus maculatus",40
"CBay13_0309","Sphaerium striatinum",8
"CBay13_0309","Spirosperma ferox",69
"CBay13_0309","Stictochironomus",4
"CBay13_0309","Stylaria lacustris",19
"CBay13_0309","Tanytarsus",57
"CBay13_0309","Thienemanniella lobapodema",4
"CBay13_0309","Tubificinae With setal hair chaeta",2
"CBay13_0318","Amnicola limosa",6
"CBay13_0318","Bythotrephes longimanus",2
"CBay13_0318","Caecidotea racovitzai",22
"CBay13_0318","Caenis hilaris",3
"CBay13_0318","Cladotanytarsus mancus group",37
"CBay13_0318","Crassiclitellata",11
"CBay13_0318","Cryptotendipes",2
"CBay13_0318","Ephemera simulans",2
"CBay13_0318","Gammarus fasciatus",23
"CBay13_0318","Heterotrissocladius marcidus group",4
"CBay13_0318","Hexagenia limbata",7
"CBay13_0318","Limnesia",2
"CBay13_0318","Limnodrilus hoffmeisteri",1
"CBay13_0318","Manayunkia speciosa",9
"CBay13_0318","Molanna flavicornis",3
"CBay13_0318","Musculium transversum",3
"CBay13_0318","Mystacides sepulchralis",4
"CBay13_0318","Nematoda",12
"CBay13_0318","Palmacorixa gillettei",1
"CBay13_0318","Parakiefferiella",1
"CBay13_0318","Phylocentropus placidus",2
"CBay13_0318","Pisidium casertanum",2
"CBay13_0318","Pisidium lilljeborgi f. cristatum",3
"CBay13_0318","Pisidium nitidum f. pauperculum",105
"CBay13_0318","Polypedilum halterale group",1
"CBay13_0318","Probezzia",6
"CBay13_0318","Procladius",37
"CBay13_0318","Pseudochironomus",2
"CBay13_0318","Sphaerium striatinum",4
"CBay13_0318","Spirosperma ferox",191
"CBay13_0318","Stempellinella",1
"CBay13_0318","Stictochironomus",15
"CBay13_0318","Tanytarsus",5
"CBay13_0318","Valvata lewisi",1
"CBay13_0325","Ablabesmyia annulata",1
"CBay13_0325","Arcteonais lomondi",20
"CBay13_0325","Cladotanytarsus mancus group",2
"CBay13_0325","Cladotanytarsus vanderwulpi group Sp. 3",1
"CBay13_0325","Cryptochironomus",8
"CBay13_0325","Gammarus fasciatus",6
"CBay13_0325","Helicopsyche borealis",1
"CBay13_0325","Heterotrissocladius marcidus group",1
"CBay13_0325","Lebertia",2
"CBay13_0325","Limnodrilus hoffmeisteri",11
"CBay13_0325","Oecetis nocturna",1
"CBay13_0325","Pisidium nitidum f. pauperculum",47
"CBay13_0325","Polypedilum scalaenum group",3
"CBay13_0325","Pseudochironomus",7
"CBay13_0325","Sphaerium striatinum",6
"CBay13_0325","Stictochironomus",1
"CBay13_0325","Tanytarsus",1
"CBay13_0325","Tubificinae With setal hair chaeta",2
"CBay13_0325","Uncinais uncinata",6
"CBay13_0328","Ablabesmyia mallochi",1
"CBay13_0328","Arcteonais lomondi",1
"CBay13_0328","Caecidotea racovitzai",1
"CBay13_0328","Caenis hilaris",1
"CBay13_0328","Cincinnatia cincinnatiensis",4
"CBay13_0328","Crassiclitellata",1
"CBay13_0328","Gammarus fasciatus",4
"CBay13_0328","Harnischia",1
"CBay13_0328","Limnodrilus hoffmeisteri",7
"CBay13_0328","Manayunkia speciosa",93
"CBay13_0328","Microtendipes pedellus group",11
"CBay13_0328","Nematoda",24
"CBay13_0328","Oecetis nocturna",2
"CBay13_0328","Phylocentropus placidus",4
"CBay13_0328","Pisidium fallax",7
"CBay13_0328","Probezzia",1
"CBay13_0328","Procladius",42
"CBay13_0328","Ripistes parasita",2
"CBay13_0328","Sphaerium striatinum",1
"CBay13_0328","Spirosperma ferox",75
"CBay13_0328","Stempellinella",1
"CBay13_0328","Stylaria lacustris",4
"CBay13_0328","Tanytarsus",17
"CBay13_0328","Tubificinae With setal hair chaeta",2
"CBay13_0341","Ablabesmyia annulata",1
"CBay13_0341","Amnicola limosa",20
"CBay13_0341","Arcteonais lomondi",15
"CBay13_0341","Caenis hilaris",3
"CBay13_0341","Cladotanytarsus vanderwulpi group Sp. 3",3
"CBay13_0341","Cryptochironomus",22
"CBay13_0341","Ephemera simulans",1
"CBay13_0341","Gyraulus parvus",3
"CBay13_0341","Lebertia",1
"CBay13_0341","Limnodrilus hoffmeisteri",15
"CBay13_0341","Lymnaea",3
"CBay13_0341","Monodiamesa bathyphila",1
"CBay13_0341","Nematoda",15
"CBay13_0341","Oecetis nocturna",58
"CBay13_0341","Physa",3
"CBay13_0341","Piguetiella michiganensis",5
"CBay13_0341","Pisidium fallax",35
"CBay13_0341","Pisidium ferrugineum",1
"CBay13_0341","Pisidium nitidum",1
"CBay13_0341","Pseudochironomus",1
"CBay13_0341","Sphaerium striatinum",12
"CBay13_0341","Stictochironomus",14
"CBay13_0341","Tanytarsus",1
"CBay13_0341","Thienemanniella lobapodema",1
"CBay13_0341","Tubificinae With setal hair chaeta",8
"CBay13_0341","Uncinais uncinata",2
"CBay13_0341","Valvata tricarinata",30
"CBay13_0342","Amnicola limosa",17
"CBay13_0342","Bythotrephes longimanus",5
"CBay13_0342","Cladotanytarsus mancus group",8
"CBay13_0342","Cryptochironomus",1
"CBay13_0342","Gammarus fasciatus",2
"CBay13_0342","Helobdella stagnalis",3
"CBay13_0342","Hyalella",1
"CBay13_0342","Lebertia",4
"CBay13_0342","Limnesia",1
"CBay13_0342","Nematoda",3
"CBay13_0342","Oecetis nocturna",1
"CBay13_0342","Palmacorixa gillettei",1
"CBay13_0342","Piona",1
"CBay13_0342","Pisidium nitidum f. pauperculum",48
"CBay13_0342","Polypedilum scalaenum group",1
"CBay13_0342","Potthastia longimana",1
"CBay13_0342","Procladius",4
"CBay13_0342","Spirosperma ferox",9
"CBay13_0342","Tanytarsus",1
"CBay13_0344","Amnicola limosa",1
"CBay13_0344","Arcteonais lomondi",7
"CBay13_0344","Bythotrephes longimanus",1
"CBay13_0344","Cladotanytarsus mancus group",17
"CBay13_0344","Cladotanytarsus Species Group B",1
"CBay13_0344","Cryptochironomus",4
"CBay13_0344","Enchytraeidae",3
"CBay13_0344","Gammarus fasciatus",1
"CBay13_0344","Limnodrilus hoffmeisteri",9
"CBay13_0344","Piguetiella michiganensis",4
"CBay13_0344","Pisidium fallax",9
"CBay13_0344","Polypedilum halterale group",2
"CBay13_0344","Tanytarsus",1
"CBay13_0344","Uncinais uncinata",4
"CBay13_0349","Ablabesmyia annulata",2
"CBay13_0349","Amnicola limosa",76
"CBay13_0349","Aulodrilus americanus",6
"CBay13_0349","Campeloma decisum",3
"CBay13_0349","Cladotanytarsus mancus group",1
"CBay13_0349","Crassiclitellata",2
"CBay13_0349","Cricotopus sylvestris group",1
"CBay13_0349","Cryptochironomus",2
"CBay13_0349","Demicryptochironomus",1
"CBay13_0349","Epoicocladius flavens",3
"CBay13_0349","Ferrissia rivularis",1
"CBay13_0349","Gammarus fasciatus",8
"CBay13_0349","Hexagenia limbata",7
"CBay13_0349","Hydra",1
"CBay13_0349","Lebertia",1
"CBay13_0349","Manayunkia speciosa",40
"CBay13_0349","Nematoda",27
"CBay13_0349","Nyctiophylax",1
"CBay13_0349","Oecetis nocturna",7
"CBay13_0349","Palmacorixa gillettei",1
"CBay13_0349","Parachironomus tenuicaudatus complex",1
"CBay13_0349","Phryganeidae",1
"CBay13_0349","Phylocentropus placidus",3
"CBay13_0349","Pisidium dubium",87
"CBay13_0349","Polycentropus",5
"CBay13_0349","Procladius",4
"CBay13_0349","Pseudochironomus",1
"CBay13_0349","Sparbarus maculatus",1
"CBay13_0349","Sparganophilidae",8
"CBay13_0349","Sphaerium striatinum",10
"CBay13_0349","Spirosperma ferox",88
"CBay13_0349","Stictochironomus",64
"CBay13_0349","Tanytarsus",97
"CBay13_0350","Cincinnatia cincinnatiensis",7
